acc_now_delinq,acc_open_past_24mths,all_util,annual_inc,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,collections_12_mths_ex_med,delinq_amnt,dti,inq_fi,inq_last_12m,inq_last_6mths,installment,int_rate,last_pymnt_amnt,loan_amnt,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,mths_since_rcnt_il,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,open_acc_6m,open_act_il,open_il_12m,open_il_24m,open_rv_12m,open_rv_24m,out_prncp,out_prncp_inv,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,revol_bal,revol_util,tax_liens,tot_coll_amt,tot_cur_bal,tot_hi_cred_lim,total_acc,total_bal_ex_mort,total_bal_il,total_bc_limit,total_cu_tl,total_il_high_credit_limit,total_pymnt,total_pymnt_inv,total_rec_int,total_rec_late_fee,total_rec_prncp,total_rev_hi_lim,delinq_2yrs,bad_loans
0.0,5.0,87.0,240000.0,4262.0,8608.0,61.2,0.0,0.0,0.0,5.39,4.0,3.0,1.0,503.47,12.73,14205.01,15000.0,4349.0,104.0,112.0,25.0,18.0,0.0,67.0,18.0,6.0,5.0,6.0,8.0,12.0,22.0,10.0,16.0,6.0,18.0,0.0,0.0,0.0,18.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,19057.0,61.2,0.0,0.0,68189.0,78480.0,40.0,68189.0,49132.0,24300.0,0.0,48680.0,15694.2024192518,15694.2,694.2,0.0,15000.0,29800.0,0.0,0
0.0,6.0,76.0,31200.0,8071.0,534.0,92.0,0.0,0.0,0.0,106.81,1.0,0.0,0.0,767.44,22.35,767.44,20000.0,2190.0,221.0,41.0,24.0,6.0,0.0,13.0,6.0,0.0,5.0,6.0,5.0,5.0,18.0,8.0,8.0,6.0,14.0,0.0,0.0,2.0,14.0,1.0,6.0,2.0,5.0,0.0,1.0,18792.98,18792.98,92.3,80.0,0.0,6313.0,82.0,0.0,0.0,112997.0,159708.0,26.0,112997.0,106684.0,6700.0,11.0,152008.0,2252.65,2252.65,1045.63,0.0,1207.02,7700.0,1.0,1
0.0,1.0,92.0,48000.0,5633.0,2218.0,20.8,0.0,0.0,0.0,15.43,1.0,4.0,0.0,396.75,19.92,15339.4,15000.0,434.0,153.0,196.0,165.0,7.0,4.0,28.0,7.0,9.0,2.0,3.0,2.0,2.0,11.0,3.0,3.0,3.0,12.0,0.0,0.0,1.0,12.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,52.9,0.0,0.0,3262.0,56.2,0.0,0.0,67597.0,77865.0,18.0,39402.0,36140.0,2800.0,2.0,37065.0,15306.200695,15306.2,306.2,0.0,15000.0,5800.0,0.0,0
0.0,4.0,71.0,35000.0,3944.0,3400.0,85.0,0.0,0.0,0.0,19.92,1.0,1.0,1.0,161.11,12.73,161.11,4800.0,3193.0,58.0,44.0,1.0,1.0,0.0,13.0,21.0,0.0,2.0,5.0,1.0,2.0,5.0,5.0,6.0,4.0,6.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,3.0,4465.91,4465.91,91.0,100.0,0.0,6317.0,71.0,0.0,0.0,23669.0,31049.0,11.0,25418.0,17352.0,6800.0,0.0,22199.0,473.15,473.15,139.06,0.0,334.09,8850.0,1.0,1
0.0,2.0,44.0,32000.0,2124.0,3641.0,42.2,0.0,0.0,0.0,26.25,0.0,3.0,2.0,101.9,13.56,116.9,3000.0,2659.0,95.0,150.0,31.0,1.0,0.0,46.0,1.0,0.0,1.0,2.0,2.0,3.0,10.0,9.0,16.0,2.0,13.0,0.0,0.0,2.0,13.0,1.0,3.0,2.0,2.0,0.0,0.0,2755.19,2755.19,96.3,0.0,0.0,6186.0,30.2,0.0,0.0,25491.0,57594.0,27.0,25491.0,17407.0,6300.0,7.0,31414.0,418.08,418.08,158.27,15.0,244.81,20500.0,0.0,1
0.0,3.0,43.0,25000.0,1747.0,3272.0,0.8,0.0,1.0,0.0,21.22,0.0,0.0,0.0,129.93,19.92,129.93,3500.0,28.0,121.0,46.0,11.0,11.0,0.0,35.0,28.0,0.0,1.0,2.0,2.0,2.0,14.0,4.0,4.0,2.0,5.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,3428.17,3428.17,100.0,0.0,0.0,365.0,7.8,0.0,908.0,8737.0,20469.0,18.0,8737.0,8372.0,3300.0,1.0,15769.0,122.18,122.18,50.35,0.0,71.83,4700.0,0.0,1
0.0,6.0,48.0,86000.0,21538.0,23858.0,26.4,0.0,0.0,0.0,14.99,1.0,1.0,0.0,375.16,7.84,375.16,12000.0,4036.0,129.0,140.0,0.0,0.0,1.0,47.0,21.0,1.0,4.0,8.0,4.0,8.0,7.0,9.0,19.0,8.0,12.0,0.0,0.0,4.0,12.0,4.0,1.0,0.0,1.0,4.0,5.0,11404.54,11404.54,92.9,0.0,0.0,30744.0,42.0,0.0,0.0,258453.0,367580.0,28.0,42213.0,9985.0,32400.0,5.0,11437.0,739.87,739.87,144.41,0.0,595.46,73200.0,0.0,1
0.0,8.0,43.0,90000.0,2400.0,23440.0,10.2,0.0,0.0,0.0,9.17,1.0,2.0,0.0,93.79,7.84,877.82,3000.0,2389.0,37.0,249.0,4.0,4.0,1.0,30.0,12.0,1.0,4.0,6.0,5.0,9.0,3.0,13.0,23.0,6.0,14.0,0.0,0.0,4.0,14.0,1.0,1.0,1.0,2.0,3.0,6.0,0.0,0.0,96.3,0.0,0.0,3438.0,9.2,0.0,0.0,31194.0,71867.0,27.0,31194.0,27756.0,26100.0,2.0,34567.0,3056.5759855910997,3056.58,56.58,0.0,3000.0,37300.0,0.0,0
0.0,4.0,58.0,120000.0,7024.0,27550.0,40.9,0.0,0.0,0.0,14.77,1.0,0.0,0.0,398.81,16.91,11315.74,11200.0,9310.0,138.0,145.0,16.0,14.0,0.0,26.0,14.0,0.0,4.0,5.0,7.0,11.0,4.0,9.0,19.0,5.0,12.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,87.0,0.0,0.0,19055.0,38.6,0.0,459.0,84287.0,137258.0,23.0,84287.0,65232.0,46600.0,0.0,87858.0,11294.6995560924,11294.7,94.7,0.0,11200.0,49400.0,0.0,0
0.0,13.0,40.0,102433.0,24169.0,59870.0,42.3,0.0,0.0,0.0,31.31,1.0,4.0,2.0,95.86,25.34,475.19,2400.0,27208.0,155.0,242.0,0.0,0.0,1.0,20.0,13.0,0.0,4.0,5.0,14.0,19.0,12.0,22.0,34.0,5.0,26.0,0.0,0.0,11.0,26.0,5.0,3.0,0.0,2.0,11.0,11.0,0.0,0.0,93.6,7.1,0.0,43950.0,38.7,0.0,0.0,555891.0,1054717.0,47.0,141896.0,97946.0,103700.0,1.0,123677.0,2464.2883584235997,2464.29,64.29,0.0,2400.0,113700.0,2.0,0
0.0,4.0,56.0,40900.0,3504.0,25449.0,26.4,0.0,0.0,0.0,29.84,0.0,0.0,0.0,468.94,7.84,14023.5,15000.0,5723.0,133.0,179.0,2.0,2.0,0.0,49.0,4.0,0.0,4.0,5.0,4.0,9.0,22.0,6.0,14.0,5.0,13.0,0.0,0.0,2.0,13.0,2.0,7.0,1.0,2.0,1.0,2.0,0.0,0.0,97.2,0.0,0.0,9277.0,25.2,0.0,0.0,45555.0,81209.0,36.0,45555.0,36278.0,34600.0,15.0,44409.0,15417.252127091202,15417.25,417.25,0.0,15000.0,36800.0,0.0,0
0.0,0.0,65.0,42000.0,7649.0,7599.0,70.5,0.0,0.0,0.0,22.31,0.0,0.0,0.0,75.24,20.89,15.09,2000.0,15904.0,106.0,207.0,56.0,26.0,1.0,9.0,26.0,0.0,2.0,4.0,2.0,6.0,4.0,4.0,8.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9,50.0,0.0,18775.0,60.0,0.0,0.0,38243.0,58449.0,13.0,38243.0,19468.0,25800.0,2.0,27149.0,2010.4472222228,2010.45,10.45,0.0,2000.0,31300.0,2.0,0
0.0,1.0,96.0,43160.0,17392.0,1048.0,90.2,0.0,0.0,0.0,12.63,0.0,0.0,0.0,602.49,26.31,20597.96,20000.0,9652.0,174.0,284.0,160.0,5.0,2.0,11.0,5.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,6.0,2.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,72.7,100.0,0.0,13652.0,92.9,0.0,0.0,69569.0,109783.0,11.0,24328.0,10676.0,10700.0,4.0,10676.0,20539.4949903923,20539.49,539.49,0.0,20000.0,14700.0,2.0,0
0.0,14.0,40.0,72800.0,773.0,6426.0,27.8,0.0,0.0,0.0,17.62,4.0,7.0,1.0,202.23,12.73,5819.56,6025.0,1361.0,136.0,242.0,1.0,1.0,1.0,32.0,10.0,6.0,3.0,10.0,5.0,13.0,10.0,21.0,42.0,10.0,23.0,0.0,0.0,5.0,23.0,1.0,2.0,1.0,2.0,4.0,12.0,0.0,0.0,80.8,40.0,1.0,6715.0,23.6,0.0,0.0,17774.0,44900.0,53.0,17774.0,11059.0,8900.0,1.0,16400.0,6225.4991223025,6225.5,200.5,0.0,6025.0,28500.0,0.0,0
0.0,2.0,67.0,40000.0,13544.0,500.0,0.0,0.0,0.0,0.0,26.79,1.0,0.0,0.0,649.77,10.47,20036.65,20000.0,0.0,68.0,345.0,14.0,14.0,4.0,32.0,16.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,8.0,1.0,7.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,87.5,0.0,0.0,20000.0,83.0,0.0,0.0,94807.0,116753.0,16.0,37813.0,17813.0,500.0,1.0,32103.0,20013.3750000002,20013.38,13.38,0.0,20000.0,24100.0,0.0,0
0.0,1.0,60.0,185000.0,17124.0,10128.0,79.0,0.0,0.0,0.0,20.82,0.0,0.0,0.0,537.03,12.73,0.0,16000.0,6732.0,135.0,307.0,15.0,15.0,3.0,8.0,34.0,0.0,9.0,12.0,9.0,10.0,11.0,13.0,16.0,12.0,19.0,0.0,0.0,0.0,19.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,96.7,77.8,0.0,50607.0,74.2,0.0,0.0,325355.0,424906.0,30.0,99354.0,48747.0,48200.0,2.0,98672.0,0.0,0.0,0.0,0.0,0.0,68200.0,1.0,1
0.0,6.0,8.0,180000.0,7837.0,7503.0,6.2,0.0,0.0,0.0,6.48,2.0,3.0,0.0,219.76,18.94,28.86,6000.0,322.0,149.0,167.0,11.0,5.0,0.0,28.0,5.0,2.0,2.0,3.0,4.0,9.0,7.0,5.0,10.0,3.0,6.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,81.3,0.0,1.0,697.0,8.3,0.0,0.0,39186.0,51280.0,17.0,39186.0,38489.0,8000.0,0.0,42880.0,6394.6223444035995,6394.62,394.62,0.0,6000.0,8400.0,0.0,0
0.0,6.0,64.0,67000.0,2295.0,4217.0,65.7,0.0,0.0,0.0,30.13,1.0,1.0,1.0,767.44,22.35,805.81,20000.0,2003.0,61.0,142.0,1.0,1.0,0.0,46.0,3.0,2.0,6.0,10.0,7.0,12.0,6.0,12.0,18.0,10.0,16.0,0.0,0.0,2.0,16.0,2.0,4.0,1.0,3.0,1.0,3.0,18725.57,18725.57,87.5,28.6,0.0,11614.0,62.1,0.0,0.0,36725.0,57801.0,24.0,36725.0,25111.0,12300.0,0.0,39101.0,3058.46,3058.46,1745.66,38.37,1274.43,18700.0,0.0,1
0.0,5.0,31.0,74000.0,23322.0,10395.0,20.0,0.0,0.0,0.0,18.67,4.0,0.0,0.0,312.63,7.84,9828.84,10000.0,1799.0,145.0,186.0,8.0,8.0,2.0,80.0,17.0,1.0,2.0,5.0,2.0,6.0,6.0,8.0,16.0,5.0,12.0,0.0,0.0,1.0,12.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,95.8,50.0,0.0,3486.0,15.7,0.0,0.0,279864.0,331349.0,24.0,17026.0,13540.0,13000.0,0.0,33356.0,10132.7592820134,10132.76,132.76,0.0,10000.0,22200.0,0.0,0
0.0,5.0,52.0,69000.0,9933.0,3134.0,83.5,0.0,0.0,0.0,34.35,1.0,3.0,0.0,722.75,17.97,5.0,20000.0,5726.0,165.0,335.0,33.0,4.0,2.0,19.0,9.0,0.0,6.0,7.0,6.0,9.0,9.0,8.0,13.0,7.0,13.0,0.0,0.0,3.0,13.0,1.0,4.0,2.0,4.0,0.0,0.0,19576.75,19576.75,95.8,83.3,0.0,17569.0,77.1,0.0,0.0,129134.0,170567.0,24.0,44246.0,26677.0,19000.0,1.0,62664.0,712.78,712.78,279.53,10.0,423.25,22800.0,1.0,1
0.0,4.0,61.0,26000.0,1466.0,447.0,82.1,0.0,0.0,0.0,17.87,2.0,5.0,1.0,282.14,20.89,7694.52,7500.0,1316.0,198.0,28.0,3.0,3.0,0.0,49.0,114.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,6.0,4.0,6.0,0.0,0.0,3.0,6.0,1.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,81.8,50.0,0.0,7130.0,67.3,0.0,0.0,8794.0,14538.0,11.0,8794.0,1664.0,2500.0,1.0,3938.0,7677.1143970779,7677.11,177.11,0.0,7500.0,10600.0,0.0,0
0.0,5.0,65.0,45000.0,6283.0,5056.0,56.0,0.0,0.0,0.0,19.6,1.0,1.0,0.0,1068.24,16.91,29170.2,30000.0,1809.0,156.0,173.0,17.0,14.0,3.0,36.0,14.0,4.0,4.0,5.0,3.0,5.0,7.0,7.0,15.0,5.0,12.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,60.0,25.0,0.0,8221.0,59.1,0.0,0.0,81684.0,98776.0,25.0,23239.0,15018.0,11500.0,0.0,21926.0,31250.3096602505,31250.31,1250.31,0.0,30000.0,13900.0,0.0,0
0.0,3.0,37.0,80000.0,2344.0,7363.0,37.0,0.0,0.0,0.0,5.63,0.0,2.0,1.0,334.11,19.92,8831.42,9000.0,5940.0,129.0,136.0,3.0,3.0,0.0,56.0,8.0,1.0,6.0,7.0,9.0,13.0,1.0,7.0,16.0,7.0,7.0,0.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,71.0,66.7,0.0,16410.0,37.0,0.0,0.0,16410.0,44680.0,17.0,18252.0,0.0,44180.0,0.0,0.0,9479.7179670879,9479.72,479.72,0.0,9000.0,44680.0,0.0,0
0.0,3.0,84.0,109000.0,29762.0,1402.0,96.0,0.0,0.0,0.0,27.71,1.0,3.0,1.0,1128.56,20.89,1128.56,30000.0,12342.0,124.0,104.0,15.0,4.0,1.0,17.0,4.0,0.0,6.0,10.0,6.0,15.0,3.0,10.0,20.0,10.0,12.0,0.0,0.0,1.0,12.0,1.0,1.0,1.0,1.0,0.0,2.0,28776.83,28776.83,96.0,100.0,0.0,40662.0,83.5,0.0,0.0,357146.0,378242.0,25.0,98662.0,58000.0,34700.0,0.0,59542.0,2187.49,2187.49,964.32,0.0,1223.17,48700.0,1.0,1
0.0,7.0,49.0,50000.0,2588.0,20612.0,18.5,0.0,0.0,0.0,17.86,1.0,9.0,2.0,53.71,12.73,1506.46,1600.0,2970.0,147.0,179.0,3.0,3.0,2.0,6.0,6.0,0.0,5.0,7.0,6.0,11.0,5.0,13.0,19.0,7.0,15.0,0.0,1.0,5.0,15.0,4.0,2.0,1.0,1.0,4.0,6.0,0.0,0.0,88.5,16.7,0.0,5554.0,14.9,0.0,0.0,38824.0,79083.0,26.0,38824.0,33270.0,25300.0,0.0,41883.0,1665.3303961360998,1665.33,65.33,0.0,1600.0,37200.0,3.0,0
0.0,4.0,30.0,55000.0,1907.0,23842.0,24.6,0.0,0.0,0.0,7.7,3.0,0.0,0.0,255.44,10.08,12084.0,12000.0,6526.0,18.0,277.0,12.0,12.0,1.0,68.0,18.0,1.0,2.0,2.0,4.0,6.0,1.0,5.0,12.0,2.0,6.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,85.7,25.0,0.0,7758.0,23.7,0.0,0.0,11440.0,37975.0,14.0,11440.0,3682.0,31600.0,0.0,5275.0,12070.56,12070.56,70.56,0.0,12000.0,32700.0,0.0,0
0.0,2.0,76.0,52000.0,35132.0,479.0,82.3,0.0,0.0,0.0,10.41,0.0,2.0,2.0,443.27,25.34,443.27,15000.0,1153.0,19.0,500.0,3.0,3.0,2.0,45.0,19.0,0.0,2.0,2.0,3.0,4.0,1.0,3.0,5.0,2.0,6.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,14744.29,14744.29,87.5,66.7,1.0,2221.0,82.3,0.0,0.0,210789.0,296524.0,8.0,16288.0,14067.0,2700.0,0.0,18824.0,844.31,844.31,588.6,0.0,255.71,2700.0,0.0,1
0.0,5.0,52.0,90000.0,26106.0,4980.0,24.5,0.0,0.0,0.0,2.13,0.0,7.0,0.0,564.28,20.89,564.28,15000.0,1251.0,109.0,35.0,8.0,1.0,2.0,20.0,24.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,7.0,0.0,2.0,3.0,7.0,2.0,2.0,0.0,1.0,1.0,2.0,14074.61,14074.61,81.8,0.0,0.0,1620.0,24.5,0.0,0.0,182741.0,190520.0,11.0,8321.0,6701.0,6600.0,0.0,9500.0,1675.43,1675.43,750.04,0.0,925.39,6600.0,2.0,1
0.0,6.0,77.0,85000.0,11123.0,2831.0,55.8,0.0,0.0,0.0,23.45,6.0,3.0,2.0,216.83,17.97,5724.74,6000.0,3569.0,124.0,208.0,85.0,5.0,0.0,60.0,5.0,3.0,1.0,1.0,1.0,4.0,22.0,3.0,7.0,1.0,5.0,0.0,0.0,3.0,5.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,89.7,0.0,0.0,3569.0,44.6,0.0,0.0,44490.0,57564.0,29.0,44490.0,40921.0,6400.0,0.0,49564.0,6369.243630497,6369.24,369.24,0.0,6000.0,8000.0,0.0,0
0.0,4.0,73.0,117000.0,26766.0,72.0,98.7,0.0,0.0,0.0,22.38,3.0,0.0,0.0,983.02,11.06,29083.53,30000.0,5919.0,152.0,267.0,42.0,1.0,8.0,23.0,1.0,3.0,2.0,5.0,2.0,6.0,23.0,5.0,15.0,5.0,12.0,0.0,0.0,2.0,12.0,1.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,89.5,100.0,0.0,20391.0,91.4,0.0,0.0,321189.0,356723.0,46.0,59770.0,39379.0,7000.0,6.0,59650.0,31067.999882737597,31068.0,1068.0,0.0,30000.0,22200.0,1.0,0
0.0,5.0,44.0,74000.0,1687.0,3175.0,60.3,0.0,0.0,0.0,2.95,1.0,5.0,3.0,503.47,12.73,58.35,15000.0,4825.0,76.0,101.0,4.0,4.0,0.0,23.0,12.0,0.0,1.0,3.0,2.0,2.0,6.0,8.0,11.0,3.0,8.0,0.0,0.0,3.0,8.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,94.1,50.0,0.0,13499.0,43.7,0.0,0.0,13499.0,30900.0,17.0,13499.0,0.0,8000.0,1.0,0.0,15037.125833743201,14761.45,37.13,0.0,15000.0,30900.0,1.0,0
0.0,13.0,66.0,35000.0,2101.0,9005.0,2.1,0.0,0.0,0.0,18.53,4.0,12.0,0.0,99.0,11.55,3030.76,3000.0,151.0,11.0,127.0,8.0,8.0,0.0,65.0,11.0,3.0,2.0,3.0,5.0,9.0,2.0,14.0,19.0,3.0,16.0,0.0,0.0,7.0,16.0,0.0,2.0,2.0,2.0,5.0,11.0,0.0,0.0,85.7,0.0,0.0,1456.0,9.2,0.0,3037.0,33618.0,50651.0,21.0,33618.0,32162.0,9200.0,0.0,34751.0,3028.835003125,3028.84,28.84,0.0,3000.0,15900.0,0.0,0
0.0,7.0,76.0,70000.0,13049.0,2500.0,0.0,0.0,0.0,0.0,9.69,0.0,6.0,2.0,742.46,19.92,742.46,20000.0,0.0,128.0,134.0,3.0,3.0,2.0,14.0,4.0,0.0,0.0,2.0,1.0,8.0,14.0,6.0,20.0,2.0,8.0,0.0,0.0,4.0,8.0,3.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,80.6,0.0,0.0,3684.0,32.3,0.0,532.0,104395.0,131284.0,36.0,26019.0,22335.0,2500.0,1.0,22884.0,1462.79,1462.79,635.06,0.0,827.73,11400.0,6.0,1
0.0,12.0,51.0,58240.0,14394.0,7419.0,25.1,0.0,0.0,0.0,24.07,6.0,8.0,2.0,208.1,12.73,5869.42,6200.0,2481.0,131.0,140.0,2.0,2.0,0.0,56.0,6.0,1.0,1.0,2.0,3.0,6.0,34.0,5.0,13.0,2.0,8.0,0.0,0.0,2.0,8.0,2.0,3.0,1.0,5.0,1.0,7.0,0.0,0.0,97.9,0.0,0.0,4481.0,30.1,0.0,0.0,115154.0,121379.0,48.0,115154.0,110673.0,9900.0,12.0,106479.0,6484.9501757993,6484.95,284.95,0.0,6200.0,14900.0,0.0,0
0.0,4.0,74.0,104000.0,7497.0,670.0,97.0,0.0,0.0,0.0,34.35,8.0,2.0,0.0,944.71,20.89,35019.41,35000.0,12246.0,150.0,144.0,17.0,13.0,2.0,13.0,13.0,1.0,4.0,8.0,4.0,5.0,13.0,9.0,13.0,8.0,15.0,0.0,1.0,0.0,15.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,85.2,100.0,0.0,36091.0,80.7,0.0,0.0,104957.0,141870.0,30.0,104957.0,68267.0,22600.0,3.0,96571.0,36868.21408383,36868.21,1868.21,0.0,35000.0,44700.0,1.0,0
0.0,5.0,44.0,85000.0,9870.0,10903.0,30.1,0.0,0.0,0.0,16.12,0.0,5.0,1.0,212.87,10.08,10027.69,10000.0,2420.0,261.0,120.0,6.0,6.0,3.0,40.0,13.0,0.0,4.0,7.0,5.0,6.0,18.0,20.0,26.0,7.0,26.0,0.0,0.0,3.0,26.0,1.0,5.0,0.0,1.0,3.0,4.0,0.0,0.0,97.8,0.0,0.0,13206.0,22.3,0.0,505.0,256615.0,322704.0,47.0,41917.0,28711.0,15600.0,9.0,36248.0,10234.9607938406,10234.96,234.96,0.0,10000.0,59300.0,0.0,0
0.0,14.0,74.0,54000.0,5821.0,8521.0,22.5,0.0,0.0,0.0,8.6,0.0,2.0,0.0,158.52,16.14,4536.32,4500.0,2402.0,164.0,145.0,8.0,7.0,0.0,23.0,7.0,11.0,2.0,4.0,3.0,4.0,39.0,8.0,16.0,4.0,15.0,0.0,10.0,7.0,15.0,0.0,7.0,6.0,9.0,1.0,5.0,0.0,0.0,76.4,33.3,1.0,3460.0,19.7,0.0,205.0,87312.0,103148.0,55.0,87312.0,83852.0,11000.0,3.0,85548.0,4528.2450000735,4528.25,28.25,0.0,4500.0,17600.0,10.0,0
0.0,6.0,28.0,120120.0,31228.0,22915.0,27.9,0.0,0.0,0.0,12.51,0.0,4.0,1.0,282.16,14.47,282.16,12000.0,3758.0,133.0,196.0,6.0,6.0,2.0,61.0,24.0,2.0,4.0,6.0,4.0,7.0,4.0,8.0,13.0,6.0,11.0,0.0,0.0,3.0,11.0,1.0,2.0,0.0,1.0,3.0,5.0,11583.24,11583.24,78.9,25.0,0.0,49127.0,18.7,0.0,0.0,343512.0,407095.0,19.0,58786.0,9659.0,31800.0,1.0,18795.0,865.44,865.44,448.68,0.0,416.76,90800.0,0.0,1
0.0,5.0,87.0,81000.0,30354.0,4225.0,90.0,0.0,0.0,0.0,22.98,0.0,3.0,1.0,712.16,16.91,19091.22,20000.0,8518.0,197.0,169.0,1.0,1.0,2.0,59.0,1.0,0.0,4.0,6.0,16.0,17.0,11.0,6.0,27.0,6.0,10.0,0.0,1.0,5.0,11.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,90.0,50.0,0.0,16233.0,87.0,0.0,0.0,303547.0,325089.0,41.0,73461.0,57228.0,16900.0,0.0,75646.0,21208.9147113376,21208.91,1208.91,0.0,20000.0,18700.0,1.0,0
0.0,9.0,16.0,145000.0,42145.0,51015.0,5.2,0.0,0.0,0.0,24.19,7.0,6.0,0.0,557.52,7.21,16680.3,18000.0,2360.0,133.0,339.0,29.0,3.0,8.0,18.0,3.0,0.0,3.0,5.0,8.0,17.0,26.0,11.0,25.0,5.0,16.0,0.0,0.0,4.0,16.0,2.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,98.3,14.3,0.0,11570.0,15.7,0.0,0.0,632179.0,741884.0,59.0,174736.0,163166.0,53800.0,5.0,175618.0,18330.918575373402,18330.92,330.92,0.0,18000.0,73800.0,1.0,0
0.0,8.0,64.0,110000.0,17655.0,2586.0,60.8,0.0,0.0,0.0,16.2,5.0,2.0,0.0,197.78,18.94,5165.39,5400.0,1769.0,240.0,39.0,18.0,7.0,2.0,28.0,7.0,0.0,3.0,4.0,3.0,3.0,13.0,4.0,4.0,4.0,9.0,0.0,0.0,1.0,9.0,0.0,3.0,1.0,5.0,0.0,2.0,0.0,0.0,95.0,33.3,0.0,4177.0,57.2,0.0,1970.0,158893.0,184604.0,20.0,30182.0,26005.0,6600.0,0.0,39626.0,5753.052179454699,5753.05,353.05,0.0,5400.0,7300.0,0.0,0
0.0,13.0,41.0,80000.0,15482.0,14845.0,13.7,0.0,0.0,0.0,16.77,2.0,7.0,0.0,264.0,11.55,61.6,8000.0,1980.0,79.0,229.0,9.0,3.0,4.0,12.0,3.0,0.0,2.0,4.0,7.0,9.0,10.0,12.0,20.0,4.0,16.0,0.0,0.0,5.0,16.0,2.0,3.0,2.0,4.0,2.0,8.0,0.0,0.0,97.1,0.0,1.0,2608.0,5.5,0.0,0.0,247716.0,307079.0,34.0,40147.0,37539.0,17200.0,0.0,51229.0,8051.33,7799.73,51.33,0.0,8000.0,47200.0,1.0,0
0.0,3.0,69.0,95000.0,8236.0,19525.0,46.8,0.0,0.0,0.0,30.29,3.0,1.0,0.0,890.95,19.92,890.95,24000.0,5461.0,261.0,253.0,16.0,15.0,6.0,6.0,15.0,0.0,6.0,7.0,7.0,7.0,20.0,9.0,11.0,7.0,16.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,2.0,0.0,1.0,21980.2,21980.2,83.8,42.9,0.0,18932.0,48.8,0.0,0.0,131768.0,195900.0,37.0,131768.0,112836.0,36700.0,2.0,157100.0,3537.24,3537.24,1517.44,0.0,2019.8,38800.0,2.0,0
0.0,4.0,51.0,123000.0,24704.0,13939.0,30.7,0.0,0.0,0.0,13.88,0.0,4.0,0.0,503.47,12.73,13768.87,15000.0,4735.0,135.0,432.0,24.0,11.0,5.0,5.0,11.0,2.0,4.0,7.0,5.0,8.0,15.0,10.0,17.0,7.0,14.0,0.0,0.0,2.0,14.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,83.8,40.0,0.0,11353.0,36.5,0.0,0.0,345850.0,381660.0,37.0,68690.0,57337.0,20100.0,4.0,68710.0,15761.527127621,15761.53,761.53,0.0,15000.0,31100.0,2.0,0
